path,score,class,static_incoming,config_ref_count,evidence
.DS_Store,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.claude/settings.local.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.env.development,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.env.example,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.github/dependabot.yml,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.github/workflows/ci.yml,90,ACTIVE,0,0,runtime_root | entrypoint
.gitignore,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.mcp.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.orchestrator/state.json,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.pre-commit-config.yaml,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
.secrets.baseline,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
AI_AUDIT_REPORT.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
AI_TASK_TRACKER.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
CHANGELOG.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
ChatICU/.env.example,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.gitignore,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.pytest_cache/.gitignore,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.pytest_cache/CACHEDIR.TAG,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.pytest_cache/README.md,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.pytest_cache/v/cache/lastfailed,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.pytest_cache/v/cache/nodeids,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/.pytest_cache/v/cache/stepwise,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/ARCHIVED.md,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/endpoints/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/endpoints/clinical.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/endpoints/labs.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/endpoints/patients.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/endpoints/rag.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/endpoints/rules.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/auth.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_ai.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_lab_data.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_medications.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_messages.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_patients.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_pharmacy.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_ventilator.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/api/frontend/fe_vital_signs.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/models/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/models/clinical.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/models/lab.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/models/patient.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/models/rag.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/models/rules.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/data_services/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/data_services/document_loader.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/data_services/lab_service.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/data_services/mock_loader.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/data_services/patient_service.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/data_services/text_chunker.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/llm_services/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/llm_services/clinical_summary.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/llm_services/patient_explanation.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/llm_services/rag_service.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/rule_engine/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/services/rule_engine/ckd_rules.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/app/utils/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/config.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/main.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/drugInteractions.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/labData.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/labTrends.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/labs.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/medications.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/messages.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/patients.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/mock_data/users.json,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/requirements.txt,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/conftest.py,5,ORPHAN_CANDIDATE,0,1,config_refs=backend/pyproject.toml | legacy_subtree_marker
ChatICU/tests/test_api/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_api/test_clinical.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_api/test_frontend.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_api/test_labs.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_api/test_patients.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_api/test_rag.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_api/test_rules.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_config.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_mock_data.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/__init__.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_ckd_rules.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_clinical_summary.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_document_loader.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_embedding.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_lab_service.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_patient_explanation.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_patient_service.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/tests/test_services/test_text_chunker.py,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
ChatICU/todo.md,0,ORPHAN_CANDIDATE,0,0,legacy_subtree_marker
DEV_START_FRONTEND_BACKEND.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
ISMS-4-208-GE-03資通系統控制措施檢核表-1.xlsx,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
README.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
SECURITY.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
TASK_TRACKER.md,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
backend/.env,15,ORPHAN_CANDIDATE,0,3,config_refs=.github/workflows/ci.yml;playwright.config.js;backend/docker-compose.yml
backend/.env.example,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
backend/.gitignore,0,ORPHAN_CANDIDATE,0,0,no_direct_evidence
backend/Dockerfile,5,ORPHAN_CANDIDATE,0,1,config_refs=backend/docker-compose.yml
backend/alembic/__pycache__/env.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/env.py,75,SHARED/INFRA,0,1,runtime_root | config_refs=backend/alembic.ini
backend/alembic/script.py.mako,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/001_initial_schema.py,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/002_password_history.py,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/003_pharmacy_advices.py,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/004_ai_session_summary.py,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/005_patient_unit.py,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/006_pharmacy_compatibility_favorites.py,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/__pycache__/001_initial_schema.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/__pycache__/002_password_history.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/__pycache__/003_pharmacy_advices.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/__pycache__/004_ai_session_summary.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/alembic/versions/__pycache__/005_patient_unit.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/alembic.ini,20,ORPHAN_CANDIDATE,0,0,entrypoint
backend/app/__init__.py,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/__init__.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/__init__.cpython-314.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/config.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/config.cpython-314.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/database.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/llm.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/__pycache__/main.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/config.py,95,ACTIVE,14,0,runtime_root | import_incoming=14
backend/app/database.py,95,ACTIVE,33,0,runtime_root | import_incoming=33
backend/app/llm.py,95,ACTIVE,7,0,runtime_root | import_incoming=7
backend/app/main.py,95,ACTIVE,1,0,runtime_root | entrypoint | import_incoming=1
backend/app/middleware/__init__.py,70,SHARED/INFRA,0,0,runtime_root
backend/app/middleware/__pycache__/__init__.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/middleware/__pycache__/audit.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/middleware/__pycache__/auth.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/middleware/__pycache__/rate_limit.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/middleware/audit.py,95,ACTIVE,12,0,runtime_root | import_incoming=12
backend/app/middleware/auth.py,95,ACTIVE,16,0,runtime_root | import_incoming=16
backend/app/middleware/rate_limit.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/__init__.py,85,ACTIVE,3,0,runtime_root | import_incoming=3
backend/app/models/__pycache__/__init__.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/ai_session.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/audit_log.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/chat_message.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/drug_interaction.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/error_report.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/lab_data.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/medication.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/message.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/patient.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/pharmacy_advice.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/pharmacy_favorite.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/user.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/ventilator.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/__pycache__/vital_sign.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/models/ai_session.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/audit_log.py,85,ACTIVE,3,0,runtime_root | import_incoming=3
backend/app/models/chat_message.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/drug_interaction.py,85,ACTIVE,3,0,runtime_root | import_incoming=3
backend/app/models/error_report.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/lab_data.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/medication.py,85,ACTIVE,3,0,runtime_root | import_incoming=3
backend/app/models/message.py,95,ACTIVE,5,0,runtime_root | import_incoming=5
backend/app/models/patient.py,95,ACTIVE,5,0,runtime_root | import_incoming=5
backend/app/models/pharmacy_advice.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/pharmacy_favorite.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/user.py,95,ACTIVE,19,0,runtime_root | import_incoming=19
backend/app/models/ventilator.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/models/vital_sign.py,80,ACTIVE,2,0,runtime_root | import_incoming=2
backend/app/routers/__init__.py,75,SHARED/INFRA,1,0,runtime_root | import_incoming=1
backend/app/routers/__pycache__/__init__.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
backend/app/routers/__pycache__/admin.cpython-312.pyc,70,SHARED/INFRA,0,0,runtime_root
